Country,Series,Date,Value
Oman,Daily Confirmed Cases,1/10/2021,538
Oman,Daily Confirmed Cases,1/11/2021,172
Oman,Daily Confirmed Cases,1/12/2021,164
Oman,Daily Confirmed Cases,1/13/2021,142
Oman,Daily Confirmed Cases,1/14/2021,178
Oman,Daily Confirmed Cases,1/15/2021,
Oman,Daily Confirmed Cases,1/16/2021,
Oman,Daily Confirmed Cases,1/17/2021,526
Oman,Daily Confirmed Cases,1/18/2021,221
Oman,Daily Confirmed Cases,1/19/2021,135
Oman,Daily Confirmed Cases,1/20/2021,171
Oman,Daily Confirmed Cases,1/21/2021,169
Oman,Daily Confirmed Cases,1/22/2021,
Oman,Daily Confirmed Cases,1/23/2021,
Oman,Daily Confirmed Cases,1/24/2021,558
Oman,Daily Confirmed Cases,1/25/2021,209
Oman,Daily Confirmed Cases,1/26/2021,154
Oman,Daily Confirmed Cases,1/27/2021,167
Oman,Daily Confirmed Cases,1/28/2021,154
Oman,Daily Confirmed Cases,1/29/2021,
Oman,Daily Confirmed Cases,1/30/2021,
Oman,Daily Confirmed Cases,1/31/2021,598
Oman,Daily Confirmed Cases,2/1/2021,198
Oman,Daily Confirmed Cases,2/2/2021,161
Oman,Daily Confirmed Cases,2/3/2021,171
Oman,Daily Confirmed Cases,2/4/2021,185
Oman,Daily Confirmed Cases,2/5/2021,
Oman,Daily Confirmed Cases,2/6/2021,
Oman,Daily Confirmed Cases,2/7/2021,633
Oman,Daily Confirmed Cases,2/8/2021,316
Oman,Daily Confirmed Cases,2/9/2021,197
Oman,Daily Confirmed Cases,2/10/2021,190
Oman,Daily Confirmed Cases,2/11/2021,245
Oman,Daily Confirmed Cases,2/12/2021,
Oman,Daily Confirmed Cases,2/13/2021,
Oman,Daily Confirmed Cases,2/14/2021,684
Oman,Daily Confirmed Cases,2/15/2021,286
Oman,Daily Confirmed Cases,2/16/2021,337
Oman,Daily Confirmed Cases,2/17/2021,277
Oman,Daily Confirmed Cases,2/18/2021,288
Oman,Daily Confirmed Cases,2/19/2021,
Oman,Daily Confirmed Cases,2/20/2021,
Oman,Daily Confirmed Cases,2/21/2021,868
Oman,Daily Confirmed Cases,2/22/2021,330
Oman,Daily Confirmed Cases,2/23/2021,297
Oman,Daily Confirmed Cases,2/24/2021,311
Oman,Daily Confirmed Cases,2/25/2021,288
Oman,Daily Confirmed Cases,2/26/2021,
Oman,Daily Confirmed Cases,2/27/2021,
Oman,Daily Confirmed Cases,2/28/2021,908
Oman,Daily Confirmed Cases,3/1/2021,312
Oman,Daily Confirmed Cases,3/2/2021,361
Oman,Daily Confirmed Cases,3/3/2021,358
Oman,Daily Confirmed Cases,3/4/2021,369
Oman,Daily Confirmed Cases,3/5/2021,
Oman,Daily Confirmed Cases,3/6/2021,
Oman,Daily Confirmed Cases,3/7/2021,1059
Oman,Daily Confirmed Cases,3/8/2021,449
Oman,Daily Confirmed Cases,3/9/2021,427
Oman,Daily Confirmed Cases,3/10/2021,426
Oman,Daily Confirmed Cases,3/11/2021,
Oman,Daily Confirmed Cases,3/12/2021,
Oman,Daily Confirmed Cases,3/13/2021,
Oman,Daily Confirmed Cases,3/14/2021,1610
Qatar,Daily Confirmed Cases,1/25/2020,
Qatar,Daily Confirmed Cases,1/26/2020,
Qatar,Daily Confirmed Cases,1/27/2020,
Qatar,Daily Confirmed Cases,1/28/2020,
Qatar,Daily Confirmed Cases,1/29/2020,
Qatar,Daily Confirmed Cases,1/30/2020,
Qatar,Daily Confirmed Cases,1/31/2020,
Qatar,Daily Confirmed Cases,2/1/2020,
Qatar,Daily Confirmed Cases,2/2/2020,
Qatar,Daily Confirmed Cases,2/3/2020,
Qatar,Daily Confirmed Cases,2/4/2020,
Qatar,Daily Confirmed Cases,2/5/2020,
Qatar,Daily Confirmed Cases,2/6/2020,
Qatar,Daily Confirmed Cases,2/7/2020,
Qatar,Daily Confirmed Cases,2/8/2020,
Qatar,Daily Confirmed Cases,2/9/2020,
Qatar,Daily Confirmed Cases,2/10/2020,
Qatar,Daily Confirmed Cases,2/11/2020,
Qatar,Daily Confirmed Cases,2/12/2020,
Qatar,Daily Confirmed Cases,2/13/2020,
Qatar,Daily Confirmed Cases,2/14/2020,
Qatar,Daily Confirmed Cases,2/15/2020,
Qatar,Daily Confirmed Cases,2/16/2020,
Qatar,Daily Confirmed Cases,2/17/2020,
Qatar,Daily Confirmed Cases,2/18/2020,
Qatar,Daily Confirmed Cases,2/19/2020,
Qatar,Daily Confirmed Cases,2/20/2020,
Qatar,Daily Confirmed Cases,2/21/2020,
Qatar,Daily Confirmed Cases,2/22/2020,
Qatar,Daily Confirmed Cases,2/23/2020,
Qatar,Daily Confirmed Cases,2/24/2020,
Qatar,Daily Confirmed Cases,2/25/2020,
Qatar,Daily Confirmed Cases,2/26/2020,
Qatar,Daily Confirmed Cases,2/27/2020,
Qatar,Daily Confirmed Cases,2/28/2020,
Qatar,Daily Confirmed Cases,2/29/2020,1
Qatar,Daily Confirmed Cases,3/1/2020,2
Qatar,Daily Confirmed Cases,3/2/2020,
Qatar,Daily Confirmed Cases,3/3/2020,5
Qatar,Daily Confirmed Cases,3/4/2020,
Qatar,Daily Confirmed Cases,3/5/2020,
Qatar,Daily Confirmed Cases,3/6/2020,3
Qatar,Daily Confirmed Cases,3/7/2020,1
Qatar,Daily Confirmed Cases,3/8/2020,3
Qatar,Daily Confirmed Cases,3/9/2020,3
Qatar,Daily Confirmed Cases,3/10/2020,6
Qatar,Daily Confirmed Cases,3/11/2020,238
Qatar,Daily Confirmed Cases,3/12/2020,
Qatar,Daily Confirmed Cases,3/13/2020,58
Qatar,Daily Confirmed Cases,3/14/2020,17
Qatar,Daily Confirmed Cases,3/15/2020,64
Qatar,Daily Confirmed Cases,3/16/2020,38
Qatar,Daily Confirmed Cases,3/17/2020,3
Qatar,Daily Confirmed Cases,3/18/2020,10
Qatar,Daily Confirmed Cases,3/19/2020,8
Qatar,Daily Confirmed Cases,3/20/2020,10
Qatar,Daily Confirmed Cases,3/21/2020,11
Qatar,Daily Confirmed Cases,3/22/2020,13
Qatar,Daily Confirmed Cases,3/23/2020,7
Qatar,Daily Confirmed Cases,3/24/2020,25
Qatar,Daily Confirmed Cases,3/25/2020,11
Qatar,Daily Confirmed Cases,3/26/2020,12
Qatar,Daily Confirmed Cases,3/27/2020,13
Qatar,Daily Confirmed Cases,3/28/2020,28
Qatar,Daily Confirmed Cases,3/29/2020,44
Qatar,Daily Confirmed Cases,3/30/2020,59
Qatar,Daily Confirmed Cases,3/31/2020,88
Qatar,Daily Confirmed Cases,4/1/2020,54
Qatar,Daily Confirmed Cases,4/2/2020,114
Qatar,Daily Confirmed Cases,4/3/2020,126
Qatar,Daily Confirmed Cases,4/4/2020,250
Qatar,Daily Confirmed Cases,4/5/2020,279
Qatar,Daily Confirmed Cases,4/6/2020,228
Qatar,Daily Confirmed Cases,4/7/2020,225
Qatar,Daily Confirmed Cases,4/8/2020,153
Qatar,Daily Confirmed Cases,4/9/2020,166
Qatar,Daily Confirmed Cases,4/10/2020,136
Qatar,Daily Confirmed Cases,4/11/2020,216
Qatar,Daily Confirmed Cases,4/12/2020,251
Qatar,Daily Confirmed Cases,4/13/2020,252
Qatar,Daily Confirmed Cases,4/14/2020,197
Qatar,Daily Confirmed Cases,4/15/2020,283
Qatar,Daily Confirmed Cases,4/16/2020,392
Qatar,Daily Confirmed Cases,4/17/2020,560
Qatar,Daily Confirmed Cases,4/18/2020,345
Qatar,Daily Confirmed Cases,4/19/2020,440
Qatar,Daily Confirmed Cases,4/20/2020,567
Qatar,Daily Confirmed Cases,4/21/2020,518
Qatar,Daily Confirmed Cases,4/22/2020,608
Qatar,Daily Confirmed Cases,4/23/2020,623
Qatar,Daily Confirmed Cases,4/24/2020,761
Qatar,Daily Confirmed Cases,4/25/2020,833
Qatar,Daily Confirmed Cases,4/26/2020,929
Qatar,Daily Confirmed Cases,4/27/2020,957
Qatar,Daily Confirmed Cases,4/28/2020,677
Qatar,Daily Confirmed Cases,4/29/2020,643
Qatar,Daily Confirmed Cases,4/30/2020,845
Qatar,Daily Confirmed Cases,5/1/2020,687
Qatar,Daily Confirmed Cases,5/2/2020,776
Qatar,Daily Confirmed Cases,5/3/2020,679
Qatar,Daily Confirmed Cases,5/4/2020,640
Qatar,Daily Confirmed Cases,5/5/2020,951
Qatar,Daily Confirmed Cases,5/6/2020,830
Qatar,Daily Confirmed Cases,5/7/2020,918
Qatar,Daily Confirmed Cases,5/8/2020,1311
Qatar,Daily Confirmed Cases,5/9/2020,1130
Qatar,Daily Confirmed Cases,5/10/2020,1189
Qatar,Daily Confirmed Cases,5/11/2020,1103
Qatar,Daily Confirmed Cases,5/12/2020,1526
Qatar,Daily Confirmed Cases,5/13/2020,1390
Qatar,Daily Confirmed Cases,5/14/2020,1733
Qatar,Daily Confirmed Cases,5/15/2020,1153
Qatar,Daily Confirmed Cases,5/16/2020,1547
Qatar,Daily Confirmed Cases,5/17/2020,1632
Qatar,Daily Confirmed Cases,5/18/2020,1365
Qatar,Daily Confirmed Cases,5/19/2020,1637
Qatar,Daily Confirmed Cases,5/20/2020,1491
Qatar,Daily Confirmed Cases,5/21/2020,1554
Qatar,Daily Confirmed Cases,5/22/2020,1830
Qatar,Daily Confirmed Cases,5/23/2020,1732
Qatar,Daily Confirmed Cases,5/24/2020,1501
Qatar,Daily Confirmed Cases,5/25/2020,1751
Qatar,Daily Confirmed Cases,5/26/2020,1742
Qatar,Daily Confirmed Cases,5/27/2020,1740
Qatar,Daily Confirmed Cases,5/28/2020,1967
Qatar,Daily Confirmed Cases,5/29/2020,1993
Qatar,Daily Confirmed Cases,5/30/2020,2355
Qatar,Daily Confirmed Cases,5/31/2020,1648
Qatar,Daily Confirmed Cases,6/1/2020,1523
Qatar,Daily Confirmed Cases,6/2/2020,1826
Qatar,Daily Confirmed Cases,6/3/2020,1901
Qatar,Daily Confirmed Cases,6/4/2020,1581
Qatar,Daily Confirmed Cases,6/5/2020,1754
Qatar,Daily Confirmed Cases,6/6/2020,1700
Qatar,Daily Confirmed Cases,6/7/2020,1595
Qatar,Daily Confirmed Cases,6/8/2020,1368
Qatar,Daily Confirmed Cases,6/9/2020,1721
Qatar,Daily Confirmed Cases,6/10/2020,1716
Qatar,Daily Confirmed Cases,6/11/2020,1476
Qatar,Daily Confirmed Cases,6/12/2020,1517
Qatar,Daily Confirmed Cases,6/13/2020,1828
Qatar,Daily Confirmed Cases,6/14/2020,1186
Qatar,Daily Confirmed Cases,6/15/2020,1274
Qatar,Daily Confirmed Cases,6/16/2020,1201
Qatar,Daily Confirmed Cases,6/17/2020,1097
Qatar,Daily Confirmed Cases,6/18/2020,1267
Qatar,Daily Confirmed Cases,6/19/2020,1021
Qatar,Daily Confirmed Cases,6/20/2020,1026
Qatar,Daily Confirmed Cases,6/21/2020,881
Qatar,Daily Confirmed Cases,6/22/2020,1034
Qatar,Daily Confirmed Cases,6/23/2020,1176
Qatar,Daily Confirmed Cases,6/24/2020,1199
Qatar,Daily Confirmed Cases,6/25/2020,1060
Qatar,Daily Confirmed Cases,6/26/2020,946
Qatar,Daily Confirmed Cases,6/27/2020,879
Qatar,Daily Confirmed Cases,6/28/2020,750
Qatar,Daily Confirmed Cases,6/29/2020,693
Qatar,Daily Confirmed Cases,6/30/2020,982
Qatar,Daily Confirmed Cases,7/1/2020,915
Qatar,Daily Confirmed Cases,7/2/2020,894
Qatar,Daily Confirmed Cases,7/3/2020,756
Qatar,Daily Confirmed Cases,7/4/2020,530
Qatar,Daily Confirmed Cases,7/5/2020,616
Qatar,Daily Confirmed Cases,7/6/2020,546
Qatar,Daily Confirmed Cases,7/7/2020,600
Qatar,Daily Confirmed Cases,7/8/2020,608
Qatar,Daily Confirmed Cases,7/9/2020,557
Qatar,Daily Confirmed Cases,7/10/2020,520
Qatar,Daily Confirmed Cases,7/11/2020,498
Qatar,Daily Confirmed Cases,7/12/2020,470
Qatar,Daily Confirmed Cases,7/13/2020,418
Qatar,Daily Confirmed Cases,7/14/2020,517
Qatar,Daily Confirmed Cases,7/15/2020,450
Qatar,Daily Confirmed Cases,7/16/2020,494
Qatar,Daily Confirmed Cases,7/17/2020,421
Qatar,Daily Confirmed Cases,7/18/2020,410
Qatar,Daily Confirmed Cases,7/19/2020,340
Qatar,Daily Confirmed Cases,7/20/2020,389
Qatar,Daily Confirmed Cases,7/21/2020,393
Qatar,Daily Confirmed Cases,7/22/2020,441
Qatar,Daily Confirmed Cases,7/23/2020,373
Qatar,Daily Confirmed Cases,7/24/2020,394
Qatar,Daily Confirmed Cases,7/25/2020,398
Qatar,Daily Confirmed Cases,7/26/2020,269
Qatar,Daily Confirmed Cases,7/27/2020,292
Qatar,Daily Confirmed Cases,7/28/2020,283
Qatar,Daily Confirmed Cases,7/29/2020,273
Qatar,Daily Confirmed Cases,7/30/2020,307
Qatar,Daily Confirmed Cases,7/31/2020,235
Qatar,Daily Confirmed Cases,8/1/2020,216
Qatar,Daily Confirmed Cases,8/2/2020,196
Qatar,Daily Confirmed Cases,8/3/2020,215
Qatar,Daily Confirmed Cases,8/4/2020,216
Qatar,Daily Confirmed Cases,8/5/2020,267
Qatar,Daily Confirmed Cases,8/6/2020,287
Qatar,Daily Confirmed Cases,8/7/2020,291
Qatar,Daily Confirmed Cases,8/8/2020,267
Qatar,Daily Confirmed Cases,8/9/2020,297
Qatar,Daily Confirmed Cases,8/10/2020,315
Qatar,Daily Confirmed Cases,8/11/2020,384
Qatar,Daily Confirmed Cases,8/12/2020,292
Qatar,Daily Confirmed Cases,8/13/2020,343
Qatar,Daily Confirmed Cases,8/14/2020,251
Qatar,Daily Confirmed Cases,8/15/2020,277
Qatar,Daily Confirmed Cases,8/16/2020,271
Qatar,Daily Confirmed Cases,8/17/2020,288
Qatar,Daily Confirmed Cases,8/18/2020,293
Qatar,Daily Confirmed Cases,8/19/2020,295
Qatar,Daily Confirmed Cases,8/20/2020,268
Qatar,Daily Confirmed Cases,8/21/2020,257
Qatar,Daily Confirmed Cases,8/22/2020,284
Qatar,Daily Confirmed Cases,8/23/2020,243
Qatar,Daily Confirmed Cases,8/24/2020,258
Qatar,Daily Confirmed Cases,8/25/2020,232
Qatar,Daily Confirmed Cases,8/26/2020,244
Qatar,Daily Confirmed Cases,8/27/2020,246
Qatar,Daily Confirmed Cases,8/28/2020,208
Qatar,Daily Confirmed Cases,8/29/2020,211
Qatar,Daily Confirmed Cases,8/30/2020,168
Qatar,Daily Confirmed Cases,8/31/2020,203
Qatar,Daily Confirmed Cases,9/1/2020,216
Qatar,Daily Confirmed Cases,9/2/2020,212
Qatar,Daily Confirmed Cases,9/3/2020,214
Qatar,Daily Confirmed Cases,9/4/2020,217
Qatar,Daily Confirmed Cases,9/5/2020,227
Qatar,Daily Confirmed Cases,9/6/2020,231
Qatar,Daily Confirmed Cases,9/7/2020,253
Qatar,Daily Confirmed Cases,9/8/2020,231
Qatar,Daily Confirmed Cases,9/9/2020,267
Qatar,Daily Confirmed Cases,9/10/2020,206
Qatar,Daily Confirmed Cases,9/11/2020,235
Qatar,Daily Confirmed Cases,9/12/2020,236
Qatar,Daily Confirmed Cases,9/13/2020,217
Qatar,Daily Confirmed Cases,9/14/2020,235
Qatar,Daily Confirmed Cases,9/15/2020,239
Qatar,Daily Confirmed Cases,9/16/2020,235
Qatar,Daily Confirmed Cases,9/17/2020,244
Qatar,Daily Confirmed Cases,9/18/2020,224
Qatar,Daily Confirmed Cases,9/19/2020,229
Qatar,Daily Confirmed Cases,9/20/2020,230
Qatar,Daily Confirmed Cases,9/21/2020,228
Qatar,Daily Confirmed Cases,9/22/2020,313
Qatar,Daily Confirmed Cases,9/23/2020,258
Qatar,Daily Confirmed Cases,9/24/2020,250
Qatar,Daily Confirmed Cases,9/25/2020,225
Qatar,Daily Confirmed Cases,9/26/2020,200
Qatar,Daily Confirmed Cases,9/27/2020,234
Qatar,Daily Confirmed Cases,9/28/2020,227
Qatar,Daily Confirmed Cases,9/29/2020,222
Qatar,Daily Confirmed Cases,9/30/2020,227
Qatar,Daily Confirmed Cases,10/1/2020,199
Qatar,Daily Confirmed Cases,10/2/2020,205
Qatar,Daily Confirmed Cases,10/3/2020,175
Qatar,Daily Confirmed Cases,10/4/2020,159
Qatar,Daily Confirmed Cases,10/5/2020,194
Qatar,Daily Confirmed Cases,10/6/2020,251
Qatar,Daily Confirmed Cases,10/7/2020,238
Qatar,Daily Confirmed Cases,10/8/2020,213
Qatar,Daily Confirmed Cases,10/9/2020,206
Qatar,Daily Confirmed Cases,10/10/2020,178
Qatar,Daily Confirmed Cases,10/11/2020,207
Qatar,Daily Confirmed Cases,10/12/2020,206
Qatar,Daily Confirmed Cases,10/13/2020,214
Qatar,Daily Confirmed Cases,10/14/2020,198
Qatar,Daily Confirmed Cases,10/15/2020,200
Qatar,Daily Confirmed Cases,10/16/2020,189
Qatar,Daily Confirmed Cases,10/17/2020,235
Qatar,Daily Confirmed Cases,10/18/2020,204
Qatar,Daily Confirmed Cases,10/19/2020,240
Qatar,Daily Confirmed Cases,10/20/2020,273
Qatar,Daily Confirmed Cases,10/21/2020,266
Qatar,Daily Confirmed Cases,10/22/2020,252
Qatar,Daily Confirmed Cases,10/23/2020,249
Qatar,Daily Confirmed Cases,10/24/2020,254
Qatar,Daily Confirmed Cases,10/25/2020,205
Qatar,Daily Confirmed Cases,10/26/2020,262
Qatar,Daily Confirmed Cases,10/27/2020,257
Qatar,Daily Confirmed Cases,10/28/2020,250
Qatar,Daily Confirmed Cases,10/29/2020,211
Qatar,Daily Confirmed Cases,10/30/2020,193
Qatar,Daily Confirmed Cases,10/31/2020,213
Qatar,Daily Confirmed Cases,11/1/2020,164
Qatar,Daily Confirmed Cases,11/2/2020,197
Qatar,Daily Confirmed Cases,11/3/2020,226
Qatar,Daily Confirmed Cases,11/4/2020,227
Qatar,Daily Confirmed Cases,11/5/2020,249
Qatar,Daily Confirmed Cases,11/6/2020,192
Qatar,Daily Confirmed Cases,11/7/2020,202
Qatar,Daily Confirmed Cases,11/8/2020,190
Qatar,Daily Confirmed Cases,11/9/2020,230
Qatar,Daily Confirmed Cases,11/10/2020,230
Qatar,Daily Confirmed Cases,11/11/2020,224
Qatar,Daily Confirmed Cases,11/12/2020,245
Qatar,Daily Confirmed Cases,11/13/2020,235
Qatar,Daily Confirmed Cases,11/14/2020,203
Qatar,Daily Confirmed Cases,11/15/2020,215
Qatar,Daily Confirmed Cases,11/16/2020,243
Qatar,Daily Confirmed Cases,11/17/2020,194
Qatar,Daily Confirmed Cases,11/18/2020,219
Qatar,Daily Confirmed Cases,11/19/2020,208
Qatar,Daily Confirmed Cases,11/20/2020,239
Qatar,Daily Confirmed Cases,11/21/2020,174
Qatar,Daily Confirmed Cases,11/22/2020,167
Qatar,Daily Confirmed Cases,11/23/2020,186
Qatar,Daily Confirmed Cases,11/24/2020,227
Qatar,Daily Confirmed Cases,11/25/2020,209
Qatar,Daily Confirmed Cases,11/26/2020,215
Qatar,Daily Confirmed Cases,11/27/2020,184
Qatar,Daily Confirmed Cases,11/28/2020,227
Qatar,Daily Confirmed Cases,11/29/2020,171
Qatar,Daily Confirmed Cases,11/30/2020,185
Qatar,Daily Confirmed Cases,12/1/2020,168
Qatar,Daily Confirmed Cases,12/2/2020,255
Qatar,Daily Confirmed Cases,12/3/2020,221
Qatar,Daily Confirmed Cases,12/4/2020,166
Qatar,Daily Confirmed Cases,12/5/2020,140
Qatar,Daily Confirmed Cases,12/6/2020,125
Qatar,Daily Confirmed Cases,12/7/2020,178
Qatar,Daily Confirmed Cases,12/8/2020,117
Qatar,Daily Confirmed Cases,12/9/2020,150
Qatar,Daily Confirmed Cases,12/10/2020,163
Qatar,Daily Confirmed Cases,12/11/2020,164
Qatar,Daily Confirmed Cases,12/12/2020,147
Qatar,Daily Confirmed Cases,12/13/2020,134
Qatar,Daily Confirmed Cases,12/14/2020,160
Qatar,Daily Confirmed Cases,12/15/2020,151
Qatar,Daily Confirmed Cases,12/16/2020,145
Qatar,Daily Confirmed Cases,12/17/2020,140
Qatar,Daily Confirmed Cases,12/18/2020,159
Qatar,Daily Confirmed Cases,12/19/2020,142
Qatar,Daily Confirmed Cases,12/20/2020,143
Qatar,Daily Confirmed Cases,12/21/2020,158
Qatar,Daily Confirmed Cases,12/22/2020,149
Qatar,Daily Confirmed Cases,12/23/2020,140
Qatar,Daily Confirmed Cases,12/24/2020,157
Qatar,Daily Confirmed Cases,12/25/2020,129
Qatar,Daily Confirmed Cases,12/26/2020,169
Qatar,Daily Confirmed Cases,12/27/2020,159
Qatar,Daily Confirmed Cases,12/28/2020,160
Qatar,Daily Confirmed Cases,12/29/2020,206
Qatar,Daily Confirmed Cases,12/30/2020,193
Qatar,Daily Confirmed Cases,12/31/2020,213
Qatar,Daily Confirmed Cases,1/1/2021,208
Qatar,Daily Confirmed Cases,1/2/2021,198
Qatar,Daily Confirmed Cases,1/3/2021,197
Qatar,Daily Confirmed Cases,1/4/2021,207
Qatar,Daily Confirmed Cases,1/5/2021,208
Qatar,Daily Confirmed Cases,1/6/2021,209
Qatar,Daily Confirmed Cases,1/7/2021,210
Qatar,Daily Confirmed Cases,1/8/2021,195
Qatar,Daily Confirmed Cases,1/9/2021,206
Qatar,Daily Confirmed Cases,1/10/2021,193
Qatar,Daily Confirmed Cases,1/11/2021,203
Qatar,Daily Confirmed Cases,1/12/2021,211
Qatar,Daily Confirmed Cases,1/13/2021,201
Qatar,Daily Confirmed Cases,1/14/2021,209
Qatar,Daily Confirmed Cases,1/15/2021,196
Qatar,Daily Confirmed Cases,1/16/2021,204
Qatar,Daily Confirmed Cases,1/17/2021,188
Qatar,Daily Confirmed Cases,1/18/2021,227
Qatar,Daily Confirmed Cases,1/19/2021,225
Qatar,Daily Confirmed Cases,1/20/2021,271
Qatar,Daily Confirmed Cases,1/21/2021,258
Qatar,Daily Confirmed Cases,1/22/2021,263
Qatar,Daily Confirmed Cases,1/23/2021,251
Qatar,Daily Confirmed Cases,1/24/2021,247
Qatar,Daily Confirmed Cases,1/25/2021,277
Qatar,Daily Confirmed Cases,1/26/2021,299
Qatar,Daily Confirmed Cases,1/27/2021,338
Qatar,Daily Confirmed Cases,1/28/2021,347
Qatar,Daily Confirmed Cases,1/29/2021,341
Qatar,Daily Confirmed Cases,1/30/2021,363
Qatar,Daily Confirmed Cases,1/31/2021,351
Qatar,Daily Confirmed Cases,2/1/2021,385
Qatar,Daily Confirmed Cases,2/2/2021,375
Qatar,Daily Confirmed Cases,2/3/2021,396
Qatar,Daily Confirmed Cases,2/4/2021,407
Qatar,Daily Confirmed Cases,2/5/2021,398
Qatar,Daily Confirmed Cases,2/6/2021,394
Qatar,Daily Confirmed Cases,2/7/2021,408
Qatar,Daily Confirmed Cases,2/8/2021,427
Qatar,Daily Confirmed Cases,2/9/2021,477
Qatar,Daily Confirmed Cases,2/10/2021,451
Qatar,Daily Confirmed Cases,2/11/2021,448
Qatar,Daily Confirmed Cases,2/12/2021,450
Qatar,Daily Confirmed Cases,2/13/2021,453
Qatar,Daily Confirmed Cases,2/14/2021,440
Qatar,Daily Confirmed Cases,2/15/2021,448
Qatar,Daily Confirmed Cases,2/16/2021,446
Qatar,Daily Confirmed Cases,2/17/2021,453
Qatar,Daily Confirmed Cases,2/18/2021,462
Qatar,Daily Confirmed Cases,2/19/2021,465
Qatar,Daily Confirmed Cases,2/20/2021,449
Qatar,Daily Confirmed Cases,2/21/2021,459
Qatar,Daily Confirmed Cases,2/22/2021,463
Qatar,Daily Confirmed Cases,2/23/2021,455
Qatar,Daily Confirmed Cases,2/24/2021,459
Qatar,Daily Confirmed Cases,2/25/2021,465
Qatar,Daily Confirmed Cases,2/26/2021,469
Qatar,Daily Confirmed Cases,2/27/2021,460
Qatar,Daily Confirmed Cases,2/28/2021,467
Qatar,Daily Confirmed Cases,3/1/2021,473
Qatar,Daily Confirmed Cases,3/2/2021,463
Qatar,Daily Confirmed Cases,3/3/2021,471
Qatar,Daily Confirmed Cases,3/4/2021,475
Qatar,Daily Confirmed Cases,3/5/2021,469
Qatar,Daily Confirmed Cases,3/6/2021,460
Qatar,Daily Confirmed Cases,3/7/2021,474
Qatar,Daily Confirmed Cases,3/8/2021,468
Qatar,Daily Confirmed Cases,3/9/2021,471
Qatar,Daily Confirmed Cases,3/10/2021,473
Qatar,Daily Confirmed Cases,3/11/2021,468
Qatar,Daily Confirmed Cases,3/12/2021,455
Qatar,Daily Confirmed Cases,3/13/2021,483
Qatar,Daily Confirmed Cases,3/14/2021,485
SaudiArabia,Daily Confirmed Cases,1/25/2020,
SaudiArabia,Daily Confirmed Cases,1/26/2020,
SaudiArabia,Daily Confirmed Cases,1/27/2020,
SaudiArabia,Daily Confirmed Cases,1/28/2020,
SaudiArabia,Daily Confirmed Cases,1/29/2020,
SaudiArabia,Daily Confirmed Cases,1/30/2020,
SaudiArabia,Daily Confirmed Cases,1/31/2020,
SaudiArabia,Daily Confirmed Cases,2/1/2020,
SaudiArabia,Daily Confirmed Cases,2/2/2020,
SaudiArabia,Daily Confirmed Cases,2/3/2020,
SaudiArabia,Daily Confirmed Cases,2/4/2020,
SaudiArabia,Daily Confirmed Cases,2/5/2020,
SaudiArabia,Daily Confirmed Cases,2/6/2020,
SaudiArabia,Daily Confirmed Cases,2/7/2020,
SaudiArabia,Daily Confirmed Cases,2/8/2020,
SaudiArabia,Daily Confirmed Cases,2/9/2020,
SaudiArabia,Daily Confirmed Cases,2/10/2020,
SaudiArabia,Daily Confirmed Cases,2/11/2020,
SaudiArabia,Daily Confirmed Cases,2/12/2020,
SaudiArabia,Daily Confirmed Cases,2/13/2020,
SaudiArabia,Daily Confirmed Cases,2/14/2020,
SaudiArabia,Daily Confirmed Cases,2/15/2020,
SaudiArabia,Daily Confirmed Cases,2/16/2020,
SaudiArabia,Daily Confirmed Cases,2/17/2020,
SaudiArabia,Daily Confirmed Cases,2/18/2020,
SaudiArabia,Daily Confirmed Cases,2/19/2020,
SaudiArabia,Daily Confirmed Cases,2/20/2020,
SaudiArabia,Daily Confirmed Cases,2/21/2020,
SaudiArabia,Daily Confirmed Cases,2/22/2020,
SaudiArabia,Daily Confirmed Cases,2/23/2020,
SaudiArabia,Daily Confirmed Cases,2/24/2020,
SaudiArabia,Daily Confirmed Cases,2/25/2020,
SaudiArabia,Daily Confirmed Cases,2/26/2020,
SaudiArabia,Daily Confirmed Cases,2/27/2020,
SaudiArabia,Daily Confirmed Cases,2/28/2020,
SaudiArabia,Daily Confirmed Cases,2/29/2020,
SaudiArabia,Daily Confirmed Cases,3/1/2020,
SaudiArabia,Daily Confirmed Cases,3/2/2020,1
SaudiArabia,Daily Confirmed Cases,3/3/2020,
SaudiArabia,Daily Confirmed Cases,3/4/2020,4
SaudiArabia,Daily Confirmed Cases,3/5/2020,2
SaudiArabia,Daily Confirmed Cases,3/6/2020,
SaudiArabia,Daily Confirmed Cases,3/7/2020,4
SaudiArabia,Daily Confirmed Cases,3/8/2020,4
SaudiArabia,Daily Confirmed Cases,3/9/2020,5
SaudiArabia,Daily Confirmed Cases,3/10/2020,25
SaudiArabia,Daily Confirmed Cases,3/11/2020,17
SaudiArabia,Daily Confirmed Cases,3/12/2020,24
SaudiArabia,Daily Confirmed Cases,3/13/2020,
SaudiArabia,Daily Confirmed Cases,3/14/2020,17
SaudiArabia,Daily Confirmed Cases,3/15/2020,
SaudiArabia,Daily Confirmed Cases,3/16/2020,30
SaudiArabia,Daily Confirmed Cases,3/17/2020,38
SaudiArabia,Daily Confirmed Cases,3/18/2020,67
SaudiArabia,Daily Confirmed Cases,3/19/2020,36
SaudiArabia,Daily Confirmed Cases,3/20/2020,70
